id,Geographic Area Name,Percent!!SEX AND AGE!!Total population,Percent!!RACE!!Total population!!One race!!White,Percent!!RACE!!Total population!!One race!!Black or African American,Percent!!RACE!!Total population!!One race!!Asian,Percent!!HISPANIC OR LATINO AND RACE!!Total population,gen_z,gen_y,gen_x,baby_boomer,silent_gen,county_name,state
0500000US51117,"Mecklenburg County, Virginia",30728,62.5,35.4,0.1,30728,10.399999999999999,10.0,22.7,30.6,10.8,Mecklenburg County, Virginia
0500000US51119,"Middlesex County, Virginia",10675,78.3,13.9,0.1,10675,8.0,9.4,20.6,35.1,13.5,Middlesex County, Virginia
0500000US51121,"Montgomery County, Virginia",98140,85.6,4.5,6.6,98140,30.0,14.1,20.799999999999997,17.1,5.0,Montgomery County, Virginia
0500000US51125,"Nelson County, Virginia",14831,84.5,13.0,0.2,14831,9.5,8.7,21.9,34.8,9.5,Nelson County, Virginia
0500000US51127,"New Kent County, Virginia",21686,81.4,12.0,1.1,21686,10.1,11.8,28.4,27.0,5.3,New Kent County, Virginia
0500000US51131,"Northampton County, Virginia",11885,62.0,33.3,1.0,11885,9.8,9.6,20.6,32.0,11.1,Northampton County, Virginia
0500000US51133,"Northumberland County, Virginia",12190,70.6,27.3,0.1,12190,6.4,7.4,19.1,38.5,15.5,Northumberland County, Virginia
0500000US51135,"Nottoway County, Virginia",15433,57.1,40.7,0.3,15433,12.5,13.9,25.0,23.8,8.5,Nottoway County, Virginia
0500000US51137,"Orange County, Virginia",36010,81.5,12.8,0.9,36010,11.6,10.6,25.5,25.700000000000003,8.3,Orange County, Virginia
0500000US51139,"Page County, Virginia",23788,95.3,1.4,0.4,23788,10.4,10.9,26.4,27.0,8.8,Page County, Virginia
0500000US51141,"Patrick County, Virginia",17748,92.1,5.9,0.4,17748,9.3,9.0,25.1,30.6,11.7,Patrick County, Virginia
0500000US51143,"Pittsylvania County, Virginia",61256,75.4,20.1,0.4,61256,11.0,10.3,25.6,29.1,9.0,Pittsylvania County, Virginia
0500000US51145,"Powhatan County, Virginia",28815,87.2,10.0,0.3,28815,11.5,10.5,30.0,27.299999999999997,6.1,Powhatan County, Virginia
0500000US51147,"Prince Edward County, Virginia",22905,64.3,30.9,0.8,22905,29.9,9.9,19.4,20.6,7.1,Prince Edward County, Virginia
0500000US51149,"Prince George County, Virginia",38114,58.9,32.7,1.5,38114,12.8,15.6,27.8,20.5,5.2,Prince George County, Virginia
0500000US51153,"Prince William County, Virginia",461423,56.6,21.0,8.4,461423,13.3,13.6,29.8,17.2,3.4000000000000004,Prince William County, Virginia
0500000US51155,"Pulaski County, Virginia",34182,92.1,4.3,0.7,34182,10.7,11.2,26.1,28.299999999999997,9.3,Pulaski County, Virginia
0500000US51157,"Rappahannock County, Virginia",7378,90.3,4.5,0.5,7378,10.9,9.7,21.799999999999997,33.0,10.100000000000001,Rappahannock County, Virginia
0500000US51159,"Richmond County, Virginia",8884,64.4,26.7,0.3,8884,6.6,13.6,27.5,25.700000000000003,11.399999999999999,Richmond County, Virginia
0500000US51161,"Roanoke County, Virginia",93823,88.0,5.9,3.1,93823,11.7,11.1,25.799999999999997,26.0,9.2,Roanoke County, Virginia
0500000US51163,"Rockbridge County, Virginia",22570,93.3,3.3,0.7,22570,10.5,10.0,23.6,30.1,11.6,Rockbridge County, Virginia
0500000US51165,"Rockingham County, Virginia",80284,93.0,3.0,0.7,80284,13.4,11.2,24.6,24.1,8.5,Rockingham County, Virginia
0500000US51167,"Russell County, Virginia",27141,97.7,1.0,0.0,27141,10.8,10.6,25.700000000000003,28.9,8.5,Russell County, Virginia
0500000US51169,"Scott County, Virginia",21902,97.9,0.6,0.3,21902,10.100000000000001,10.8,25.3,28.4,10.5,Scott County, Virginia
0500000US51171,"Shenandoah County, Virginia",43224,93.4,1.9,1.0,43224,11.0,10.9,25.0,26.5,9.2,Shenandoah County, Virginia
0500000US51173,"Smyth County, Virginia",30767,95.6,2.2,0.7,30767,10.9,11.6,25.6,26.400000000000002,9.5,Smyth County, Virginia
0500000US51175,"Southampton County, Virginia",17880,62.4,32.1,0.2,17880,10.3,9.8,27.6,28.3,8.200000000000001,Southampton County, Virginia
0500000US51177,"Spotsylvania County, Virginia",132833,72.1,16.1,2.4,132833,13.0,12.4,27.5,21.5,5.2,Spotsylvania County, Virginia
0500000US51179,"Stafford County, Virginia",146773,67.3,17.7,3.3,146773,14.7,13.3,29.0,18.2,3.5999999999999996,Stafford County, Virginia
0500000US51181,"Surry County, Virginia",6523,53.0,44.4,0.2,6523,10.1,12.4,22.8,32.400000000000006,8.4,Surry County, Virginia
0500000US51183,"Sussex County, Virginia",11377,39.9,55.3,1.3,11377,13.3,16.1,27.0,23.4,7.3,Sussex County, Virginia
0500000US51185,"Tazewell County, Virginia",41603,94.4,3.2,0.6,41603,10.899999999999999,10.8,25.6,28.1,8.8,Tazewell County, Virginia
0500000US51187,"Warren County, Virginia",39492,89.0,4.3,1.1,39492,12.5,12.4,26.4,24.4,6.0,Warren County, Virginia
0500000US51191,"Washington County, Virginia",54071,96.1,1.4,0.6,54071,11.6,10.4,25.4,28.6,9.3,Washington County, Virginia
0500000US51193,"Westmoreland County, Virginia",17751,67.9,25.9,0.7,17751,9.4,10.6,22.5,30.9,10.3,Westmoreland County, Virginia
0500000US51195,"Wise County, Virginia",38486,92.1,5.5,0.4,38486,12.7,13.7,25.5,25.4,6.9,Wise County, Virginia
0500000US51197,"Wythe County, Virginia",28844,94.9,2.9,0.4,28844,10.5,10.9,26.9,27.0,8.7,Wythe County, Virginia
0500000US51199,"York County, Virginia",67982,74.4,13.3,5.6,67982,13.5,11.2,26.8,22.6,6.5,York County, Virginia
0500000US51510,"Alexandria city, Virginia",157613,62.2,21.8,5.9,157613,8.2,21.9,31.9,18.1,4.2,Alexandria city, Virginia
0500000US51520,"Bristol city, Virginia",16912,90.5,5.7,0.2,16912,12.0,12.8,24.1,25.1,9.4,Bristol city, Virginia
0500000US51530,"Buena Vista city, Virginia",6484,89.2,7.3,1.9,6484,17.9,13.1,20.6,21.3,8.4,Buena Vista city, Virginia
0500000US51540,"Charlottesville city, Virginia",47096,70.6,18.8,7.1,47096,22.1,20.3,22.6,17.0,4.5,Charlottesville city, Virginia
0500000US51550,"Chesapeake city, Virginia",239982,61.1,30.0,3.2,239982,13.0,14.2,27.0,21.0,5.0,Chesapeake city, Virginia
0500000US51570,"Colonial Heights city, Virginia",17428,75.5,15.3,4.2,17428,11.399999999999999,12.4,24.6,22.1,10.3,Colonial Heights city, Virginia
0500000US51580,"Covington city, Virginia",5598,82.1,13.1,1.2,5598,11.1,12.9,23.6,26.3,8.4,Covington city, Virginia
0500000US51590,"Danville city, Virginia",41070,45.5,49.4,1.2,41070,12.2,12.7,22.3,25.3,9.3,Danville city, Virginia
0500000US51595,"Emporia city, Virginia",5442,28.0,63.2,0.3,5442,11.8,14.0,23.5,18.0,9.0,Emporia city, Virginia
0500000US51600,"Fairfax city, Virginia",23531,67.8,4.9,17.2,23531,12.6,13.8,26.9,21.299999999999997,6.5,Fairfax city, Virginia
0500000US51610,"Falls Church city, Virginia",14128,79.4,4.9,9.9,14128,12.0,12.4,29.299999999999997,21.2,4.8,Falls Church city, Virginia
0500000US51620,"Franklin city, Virginia",8147,36.9,56.7,1.3,8147,7.6000000000000005,13.5,24.1,25.1,7.8999999999999995,Franklin city, Virginia
0500000US51630,"Fredericksburg city, Virginia",28622,62.3,22.1,2.7,28622,21.6,18.0,21.8,16.5,4.1,Fredericksburg city, Virginia
0500000US51640,"Galax city, Virginia",6517,89.6,7.5,0.6,6517,7.6,9.1,27.1,26.0,10.7,Galax city, Virginia
0500000US51650,"Hampton city, Virginia",135041,41.1,49.9,2.5,135041,15.3,15.7,22.9,22.1,6.3,Hampton city, Virginia
0500000US51660,"Harrisonburg city, Virginia",53273,80.4,7.4,3.9,53273,35.2,14.1,19.799999999999997,12.6,4.1,Harrisonburg city, Virginia
0500000US51670,"Hopewell city, Virginia",22456,50.9,43.5,1.4,22456,12.1,14.8,23.200000000000003,21.6,6.5,Hopewell city, Virginia
0500000US51678,"Lexington city, Virginia",7241,83.7,8.8,3.5,7241,49.5,7.8,13.0,16.6,6.7,Lexington city, Virginia
0500000US51680,"Lynchburg city, Virginia",80569,65.0,28.6,2.4,80569,28.0,13.8,17.9,17.4,6.7,Lynchburg city, Virginia
0500000US51683,"Manassas city, Virginia",41174,66.1,13.6,5.2,41174,12.9,15.3,27.4,18.0,3.5,Manassas city, Virginia
0500000US51685,"Manassas Park city, Virginia",16986,62.3,15.3,11.1,16986,13.100000000000001,15.9,31.9,14.5,3.2,Manassas Park city, Virginia
0500000US51690,"Martinsville city, Virginia",12852,48.0,45.4,1.0,12852,11.0,11.4,24.0,24.8,8.2,Martinsville city, Virginia
0500000US51700,"Newport News city, Virginia",179673,47.9,41.1,3.2,179673,15.4,17.0,23.5,19.200000000000003,5.2,Newport News city, Virginia
0500000US51710,"Norfolk city, Virginia",244601,47.0,41.1,3.7,244601,20.5,19.4,21.5,17.2,4.3,Norfolk city, Virginia
0500000US51720,"Norton city, Virginia",3970,89.8,3.1,4.6,3970,10.0,13.4,21.9,26.5,7.5,Norton city, Virginia
0500000US51730,"Petersburg city, Virginia",31362,17.5,76.7,0.9,31362,12.5,15.9,23.0,23.200000000000003,7.1,Petersburg city, Virginia
0500000US51735,"Poquoson city, Virginia",12090,93.9,1.1,2.5,12090,12.7,10.0,26.1,25.0,8.9,Poquoson city, Virginia
0500000US51740,"Portsmouth city, Virginia",95097,39.8,52.9,1.4,95097,13.0,16.5,23.3,21.0,6.1,Portsmouth city, Virginia
0500000US51750,"Radford city, Virginia",17691,84.8,9.9,1.6,17691,44.8,10.7,16.4,15.4,3.7,Radford city, Virginia
0500000US51760,"Richmond city, Virginia",226622,45.5,46.9,2.1,226622,15.100000000000001,21.4,23.0,20.099999999999998,5.1,Richmond city, Virginia
0500000US51770,"Roanoke city, Virginia",99229,62.4,29.0,3.0,99229,10.8,15.5,25.8,22.700000000000003,6.7,Roanoke city, Virginia
0500000US51775,"Salem city, Virginia",25317,87.4,6.7,1.7,25317,16.9,11.6,23.4,24.2,8.5,Salem city, Virginia
0500000US51790,"Staunton city, Virginia",24432,83.4,11.3,1.4,24432,12.0,13.0,24.5,25.6,9.1,Staunton city, Virginia
0500000US51800,"Suffolk city, Virginia",90093,51.5,41.8,2.0,90093,12.0,13.5,26.9,21.7,5.5,Suffolk city, Virginia
0500000US51810,"Virginia Beach city, Virginia",450201,66.3,19.0,6.7,450201,13.100000000000001,16.5,25.7,20.200000000000003,5.6,Virginia Beach city, Virginia
0500000US51820,"Waynesboro city, Virginia",22140,81.4,14.2,1.1,22140,10.399999999999999,14.6,24.5,21.9,8.2,Waynesboro city, Virginia
0500000US51830,"Williamsburg city, Virginia",14927,73.4,15.0,6.5,14927,41.7,12.1,12.8,17.9,7.0,Williamsburg city, Virginia
0500000US51840,"Winchester city, Virginia",27897,82.0,10.1,2.2,27897,14.4,13.3,25.799999999999997,20.5,6.8,Winchester city, Virginia
0500000US53001,"Adams County, Washington",19594,65.1,1.0,0.8,19594,15.3,12.8,21.299999999999997,16.2,4.4,Adams County, Washington
0500000US53003,"Asotin County, Washington",22421,92.5,0.5,0.9,22421,10.7,11.0,23.1,28.4,10.0,Asotin County, Washington
0500000US53005,"Benton County, Washington",197518,82.1,1.6,2.6,197518,12.899999999999999,13.6,24.200000000000003,21.3,5.699999999999999,Benton County, Washington
0500000US53007,"Chelan County, Washington",76229,80.4,0.6,0.8,76229,12.2,12.3,23.1,25.0,7.8,Chelan County, Washington
0500000US53009,"Clallam County, Washington",75392,87.7,1.1,1.7,75392,9.4,10.5,20.6,33.3,12.0,Clallam County, Washington
0500000US53011,"Clark County, Washington",473252,84.6,1.8,4.6,473252,12.399999999999999,13.1,26.700000000000003,22.200000000000003,5.6,Clark County, Washington
0500000US53013,"Columbia County, Washington",3992,89.4,0.9,1.8,3992,7.2,8.9,23.1,32.099999999999994,12.0,Columbia County, Washington
0500000US53015,"Cowlitz County, Washington",106778,89.0,0.8,1.3,106778,11.5,12.2,24.3,25.6,7.5,Cowlitz County, Washington
0500000US53017,"Douglas County, Washington",42023,69.3,0.5,0.7,42023,12.600000000000001,12.1,23.5,22.6,7.2,Douglas County, Washington
0500000US53019,"Ferry County, Washington",7578,76.4,0.1,0.7,7578,10.2,8.6,23.4,35.099999999999994,9.0,Ferry County, Washington
0500000US53021,"Franklin County, Washington",92009,70.5,2.2,2.2,92009,14.4,15.4,24.299999999999997,14.6,3.4,Franklin County, Washington
0500000US53023,"Garfield County, Washington",2230,91.3,0.0,3.2,2230,10.899999999999999,10.6,20.700000000000003,29.5,11.7,Garfield County, Washington
0500000US53025,"Grant County, Washington",95502,68.9,0.8,1.0,95502,14.4,13.4,22.8,19.1,5.3,Grant County, Washington
0500000US53027,"Grays Harbor County, Washington",72779,87.7,1.2,1.5,72779,10.600000000000001,11.7,24.1,28.6,8.0,Grays Harbor County, Washington
0500000US53029,"Island County, Washington",82866,84.6,3.1,4.9,82866,11.600000000000001,13.8,20.7,29.400000000000002,9.2,Island County, Washington
0500000US53031,"Jefferson County, Washington",31285,90.9,0.6,1.6,31285,6.699999999999999,8.8,18.7,42.5,12.9,Jefferson County, Washington
0500000US53033,"King County, Washington",2195502,64.0,6.5,17.6,2195502,11.5,18.0,28.5,19.8,5.2,King County, Washington
0500000US53035,"Kitsap County, Washington",265882,80.9,2.7,4.8,265882,13.399999999999999,14.4,23.7,24.9,6.5,Kitsap County, Washington
0500000US53037,"Kittitas County, Washington",45897,88.5,1.0,1.6,45897,24.8,11.8,20.6,22.1,6.199999999999999,Kittitas County, Washington
0500000US53039,"Klickitat County, Washington",21721,92.9,0.7,0.7,21721,9.8,9.7,24.5,31.7,8.3,Klickitat County, Washington
0500000US53041,"Lewis County, Washington",78145,89.9,0.5,1.3,78145,11.3,11.8,23.799999999999997,27.3,8.3,Lewis County, Washington
0500000US53043,"Lincoln County, Washington",10574,93.4,0.8,0.7,10574,10.3,8.6,21.700000000000003,31.2,10.8,Lincoln County, Washington
0500000US53045,"Mason County, Washington",63804,83.5,1.3,1.2,63804,10.5,11.4,22.8,30.8,8.4,Mason County, Washington
0500000US53047,"Okanogan County, Washington",41842,72.5,0.4,0.9,41842,10.899999999999999,10.8,22.4,28.5,8.0,Okanogan County, Washington
0500000US53049,"Pacific County, Washington",21688,87.2,0.4,1.7,21688,8.7,9.0,20.4,37.0,11.299999999999999,Pacific County, Washington
0500000US53051,"Pend Oreille County, Washington",13377,89.9,0.4,1.0,13377,10.399999999999999,8.8,21.8,35.6,8.7,Pend Oreille County, Washington
0500000US53053,"Pierce County, Washington",877013,72.9,6.8,6.3,877013,13.1,15.5,25.7,20.7,5.3,Pierce County, Washington
0500000US53055,"San Juan County, Washington",16788,92.3,0.9,1.3,16788,7.699999999999999,7.6,21.7,40.599999999999994,11.7,San Juan County, Washington
0500000US53057,"Skagit County, Washington",125612,82.1,0.9,1.9,125612,11.5,12.6,23.2,26.2,8.2,Skagit County, Washington
0500000US53059,"Skamania County, Washington",11753,92.8,0.5,1.1,11753,9.7,9.8,26.5,31.4,7.199999999999999,Skamania County, Washington
0500000US53061,"Snohomish County, Washington",798808,75.4,3.1,10.8,798808,11.6,14.8,28.0,21.5,5.0,Snohomish County, Washington
0500000US53063,"Spokane County, Washington",505505,87.8,1.7,2.3,505505,13.2,14.9,24.4,22.7,6.3,Spokane County, Washington
0500000US53065,"Stevens County, Washington",44655,89.1,0.4,0.6,44655,10.8,9.2,22.4,31.7,8.3,Stevens County, Washington
0500000US53067,"Thurston County, Washington",279711,81.5,3.2,5.7,279711,11.8,14.4,25.700000000000003,23.700000000000003,6.3,Thurston County, Washington
0500000US53069,"Wahkiakum County, Washington",4268,90.8,1.3,1.9,4268,9.0,5.7,21.4,38.1,12.1,Wahkiakum County, Washington
0500000US53071,"Walla Walla County, Washington",60365,83.7,1.8,1.7,60365,16.8,12.6,22.9,22.4,7.9,Walla Walla County, Washington
0500000US53073,"Whatcom County, Washington",220821,83.3,1.0,4.1,220821,17.5,13.4,23.4,23.0,6.5,Whatcom County, Washington
0500000US53075,"Whitman County, Washington",49231,82.4,2.2,8.5,49231,37.6,14.3,16.3,14.700000000000001,4.2,Whitman County, Washington
0500000US53077,"Yakima County, Washington",249697,77.3,1.2,1.0,249697,14.3,13.3,23.0,18.700000000000003,5.6,Yakima County, Washington
0500000US54001,"Barbour County, West Virginia",16633,95.8,0.9,0.8,16633,15.9,10.4,23.799999999999997,25.5,8.0,Barbour County, West Virginia
0500000US54003,"Berkeley County, West Virginia",115329,86.8,7.8,1.1,115329,11.600000000000001,13.6,27.7,22.6,5.0,Berkeley County, West Virginia
0500000US54005,"Boone County, West Virginia",22368,98.0,1.0,0.1,22368,11.100000000000001,10.0,27.1,27.4,7.0,Boone County, West Virginia
0500000US54007,"Braxton County, West Virginia",14190,96.9,0.7,0.0,14190,10.1,11.5,24.3,28.4,9.3,Braxton County, West Virginia
0500000US54009,"Brooke County, West Virginia",22459,96.3,1.7,0.5,22459,13.399999999999999,9.8,23.8,29.200000000000003,9.7,Brooke County, West Virginia
0500000US54011,"Cabell County, West Virginia",94339,90.6,4.9,1.4,94339,16.7,12.4,23.4,23.1,7.8,Cabell County, West Virginia
0500000US54013,"Calhoun County, West Virginia",7295,99.0,0.0,0.0,7295,8.899999999999999,9.2,25.0,30.900000000000002,9.4,Calhoun County, West Virginia
0500000US54015,"Clay County, West Virginia",8709,99.4,0.0,0.0,8709,11.7,9.1,25.1,27.200000000000003,8.3,Clay County, West Virginia
0500000US54017,"Doddridge County, West Virginia",8560,95.5,1.6,0.5,8560,13.5,10.9,27.9,27.4,7.8999999999999995,Doddridge County, West Virginia
0500000US54019,"Fayette County, West Virginia",43576,93.5,5.2,0.1,43576,10.6,10.9,25.4,27.5,8.4,Fayette County, West Virginia
0500000US54021,"Gilmer County, West Virginia",8041,83.2,12.0,0.9,8041,18.0,12.7,26.6,22.3,7.6,Gilmer County, West Virginia
0500000US54023,"Grant County, West Virginia",11616,97.0,1.6,0.2,11616,10.8,10.6,24.5,28.799999999999997,9.8,Grant County, West Virginia
0500000US54025,"Greenbrier County, West Virginia",35155,93.9,2.8,0.6,35155,10.3,11.2,24.5,28.3,9.6,Greenbrier County, West Virginia
0500000US54027,"Hampshire County, West Virginia",23309,97.1,1.1,0.4,23309,11.0,10.2,25.3,29.799999999999997,8.3,Hampshire County, West Virginia
0500000US54029,"Hancock County, West Virginia",29383,95.0,2.0,0.5,29383,10.5,10.0,25.1,29.2,9.9,Hancock County, West Virginia
0500000US54031,"Hardy County, West Virginia",13805,91.4,5.6,1.6,13805,10.100000000000001,9.9,26.9,27.4,9.0,Hardy County, West Virginia
0500000US54033,"Harrison County, West Virginia",67908,95.3,1.6,0.6,67908,11.100000000000001,11.9,25.8,25.3,8.2,Harrison County, West Virginia
0500000US54035,"Jackson County, West Virginia",28907,97.6,0.4,0.3,28907,11.1,11.0,25.5,25.700000000000003,9.1,Jackson County, West Virginia
0500000US54037,"Jefferson County, West Virginia",56506,87.2,6.2,1.4,56506,12.3,11.1,28.6,23.8,5.7,Jefferson County, West Virginia
0500000US54039,"Kanawha County, West Virginia",183279,88.5,7.2,1.2,183279,11.0,12.3,25.0,26.700000000000003,8.3,Kanawha County, West Virginia
0500000US54041,"Lewis County, West Virginia",16166,97.4,0.2,0.5,16166,10.3,11.4,25.9,26.299999999999997,8.100000000000001,Lewis County, West Virginia
0500000US54043,"Lincoln County, West Virginia",20850,98.3,0.2,0.1,20850,10.5,10.6,26.8,25.9,7.5,Lincoln County, West Virginia
0500000US54045,"Logan County, West Virginia",33154,96.7,1.8,0.1,33154,10.399999999999999,11.3,26.4,27.5,7.3,Logan County, West Virginia
0500000US54047,"McDowell County, West Virginia",18661,89.1,8.3,0.1,18661,9.8,11.1,25.0,28.8,8.2,McDowell County, West Virginia
0500000US54049,"Marion County, West Virginia",56355,93.6,3.5,0.5,56355,14.7,11.6,24.5,24.5,8.1,Marion County, West Virginia
0500000US54051,"Marshall County, West Virginia",31308,97.5,0.9,0.3,31308,10.399999999999999,10.9,25.299999999999997,28.8,8.5,Marshall County, West Virginia
0500000US54053,"Mason County, West Virginia",26820,97.3,0.4,0.6,26820,10.6,10.8,25.2,27.1,8.7,Mason County, West Virginia
0500000US54055,"Mercer County, West Virginia",59919,91.2,6.4,0.6,59919,12.100000000000001,11.6,23.700000000000003,26.6,8.9,Mercer County, West Virginia
0500000US54057,"Mineral County, West Virginia",27167,94.8,3.4,0.4,27167,12.600000000000001,11.1,24.8,26.7,8.6,Mineral County, West Virginia
0500000US54059,"Mingo County, West Virginia",24290,95.8,2.3,0.1,24290,10.9,11.3,26.1,26.9,6.6000000000000005,Mingo County, West Virginia
0500000US54061,"Monongalia County, West Virginia",105474,89.5,3.6,3.5,105474,24.0,16.9,22.4,18.0,4.7,Monongalia County, West Virginia
0500000US54063,"Monroe County, West Virginia",13401,97.2,0.9,0.0,13401,9.6,10.4,24.5,29.200000000000003,10.4,Monroe County, West Virginia
0500000US54065,"Morgan County, West Virginia",17709,95.5,1.1,0.0,17709,10.5,9.9,25.6,30.2,8.9,Morgan County, West Virginia
0500000US54067,"Nicholas County, West Virginia",25078,97.1,0.9,0.2,25078,10.0,10.9,25.1,28.299999999999997,8.7,Nicholas County, West Virginia
0500000US54069,"Ohio County, West Virginia",42143,92.9,3.9,0.7,42143,13.600000000000001,11.2,23.0,27.0,9.4,Ohio County, West Virginia
0500000US54071,"Pendleton County, West Virginia",7001,95.5,3.3,0.0,7001,9.8,8.8,22.8,31.2,12.6,Pendleton County, West Virginia
0500000US54073,"Pleasants County, West Virginia",7482,96.2,0.3,0.0,7482,12.899999999999999,11.4,27.4,26.1,7.5,Pleasants County, West Virginia
0500000US54075,"Pocahontas County, West Virginia",8450,98.6,0.4,0.1,8450,9.100000000000001,10.9,23.9,31.3,10.4,Pocahontas County, West Virginia
0500000US54077,"Preston County, West Virginia",33683,92.2,5.1,0.3,33683,10.2,13.2,26.6,26.1,7.800000000000001,Preston County, West Virginia
0500000US54079,"Putnam County, West Virginia",56610,96.4,1.4,0.8,56610,11.100000000000001,11.6,27.0,24.8,7.2,Putnam County, West Virginia
0500000US54081,"Raleigh County, West Virginia",75252,88.1,7.7,1.0,75252,11.0,11.9,25.5,26.2,8.0,Raleigh County, West Virginia
0500000US54083,"Randolph County, West Virginia",28930,96.4,2.1,0.6,28930,11.7,12.3,24.5,26.8,8.8,Randolph County, West Virginia
0500000US54085,"Ritchie County, West Virginia",9844,97.4,0.3,0.0,9844,10.5,9.6,25.0,29.4,9.2,Ritchie County, West Virginia
